image_path,diag,split,label
data/SNU/images/handeczema_1.jpg,hand eczema,test,35
data/SNU/images/basalcellcarcinoma_25.jpg,basal cell carcinoma,test,36
data/SNU/images/melanocyticnevus_56.jpg,melanocytic nevus,train,37
data/SNU/images/lymphangioma_8.jpg,lymphangioma,test,38
data/SNU/images/melanocyticnevus_42.jpg,melanocytic nevus,train,37
data/SNU/images/seborrheickeratosis_44.jpg,seborrheic keratosis,train,39
data/SNU/images/basalcellcarcinoma_31.jpg,basal cell carcinoma,train,36
data/SNU/images/hypertrophicscar_4.jpg,hypertrophic scar,train,40
data/SNU/images/idiopathicguttatehypomelanosis_3.jpg,idiopathic guttate hypomelanosis,train,41
data/SNU/images/keratoderma_11.jpg,keratoderma,train,42
data/SNU/images/erythemaabigne_7.jpg,erythema ab igne,train,43
data/SNU/images/lichenstriatus_4.jpg,lichen striatus,train,44
data/SNU/images/striaedistensae_0.jpg,striae distensae,train,20
data/SNU/images/basalcellcarcinoma_19.jpg,basal cell carcinoma,test,36
data/SNU/images/ingrowingnail_13.jpg,ingrowing nail,val,45
data/SNU/images/varicella_2.jpg,varicella,test,46
data/SNU/images/cafeaulaitmacule_6.jpg,cafe au lait macule,test,47
data/SNU/images/poikiloderma_3.jpg,poikiloderma,val,48
data/SNU/images/melanocyticnevus_9.jpg,melanocytic nevus,train,37
data/SNU/images/morphea_7.jpg,morphea,test,49
data/SNU/images/eczemaherpeticum_2.jpg,eczema herpeticum,train,50
data/SNU/images/handeczema_17.jpg,hand eczema,train,35
data/SNU/images/milia_4.jpg,milia,test,51
data/SNU/images/naildystrophy_2.jpg,nail dystrophy,train,52
data/SNU/images/pityriasislichenoidesetvarioliformisacuta_4.jpg,pityriasis lichenoides et varioliformis acuta,train,24
data/SNU/images/lichennitidus_4.jpg,lichen nitidus,test,53
data/SNU/images/acanthosisnigricans_1.jpg,acanthosis nigricans,test,54
data/SNU/images/angularcheilitis_3.jpg,angular cheilitis,test,55
data/SNU/images/angularcheilitis_2.jpg,angular cheilitis,train,55
data/SNU/images/lichennitidus_5.jpg,lichen nitidus,train,53
data/SNU/images/acanthosisnigricans_0.jpg,acanthosis nigricans,train,54
data/SNU/images/pityriasislichenoidesetvarioliformisacuta_5.jpg,pityriasis lichenoides et varioliformis acuta,test,24
data/SNU/images/naildystrophy_3.jpg,nail dystrophy,train,52
data/SNU/images/milia_5.jpg,milia,train,51
data/SNU/images/handeczema_16.jpg,hand eczema,test,35
data/SNU/images/eczemaherpeticum_3.jpg,eczema herpeticum,test,50
data/SNU/images/melanocyticnevus_8.jpg,melanocytic nevus,test,37
data/SNU/images/morphea_6.jpg,morphea,train,49
data/SNU/images/varicella_3.jpg,varicella,val,46
data/SNU/images/ingrowingnail_12.jpg,ingrowing nail,train,45
data/SNU/images/poikiloderma_2.jpg,poikiloderma,train,48
data/SNU/images/cafeaulaitmacule_7.jpg,cafe au lait macule,val,47
data/SNU/images/keratoderma_10.jpg,keratoderma,train,42
data/SNU/images/idiopathicguttatehypomelanosis_2.jpg,idiopathic guttate hypomelanosis,train,41
data/SNU/images/hypertrophicscar_5.jpg,hypertrophic scar,test,40
data/SNU/images/basalcellcarcinoma_18.jpg,basal cell carcinoma,train,36
data/SNU/images/striaedistensae_1.jpg,striae distensae,train,20
data/SNU/images/lichenstriatus_5.jpg,lichen striatus,train,44
data/SNU/images/erythemaabigne_6.jpg,erythema ab igne,test,43
data/SNU/images/basalcellcarcinoma_30.jpg,basal cell carcinoma,test,36
data/SNU/images/seborrheickeratosis_45.jpg,seborrheic keratosis,test,39
data/SNU/images/melanocyticnevus_43.jpg,melanocytic nevus,val,37
data/SNU/images/lymphangioma_9.jpg,lymphangioma,train,38
data/SNU/images/melanocyticnevus_57.jpg,melanocytic nevus,train,37
data/SNU/images/basalcellcarcinoma_24.jpg,basal cell carcinoma,train,36
data/SNU/images/handeczema_0.jpg,hand eczema,train,35
data/SNU/images/prurigonodularis_1.jpg,prurigo nodularis,train,34
data/SNU/images/androgenicalopecia_7.jpg,androgenic alopecia,test,33
data/SNU/images/xeroticeczema_17.jpg,xerotic eczema,train,31
data/SNU/images/subungalhematoma_1.jpg,subungual hematoma,train,32
data/SNU/images/nummulareczema_6.jpg,nummular eczema,val,29
data/SNU/images/folliculitis_8.jpg,folliculitis,train,30
data/SNU/images/nevusspilus_0.jpg,nevus spilus,train,26
data/SNU/images/malignantmelanoma_6.jpg,malignant melanoma,test,23
data/SNU/images/juvenilexanthogranuloma_11.jpg,juvenile xanthogranuloma,val,27
data/SNU/images/actinickeratosis_2.jpg,actinic keratosis,val,28
data/SNU/images/herpeszoster_16.jpg,herpes zoster,train,22
data/SNU/images/hemangioma_27.jpg,hemangioma,test,21
data/SNU/images/pityriasislichenoidesetvarioliformisacuta_12.jpg,pityriasis lichenoides et varioliformis acuta,train,24
data/SNU/images/malignantmelanoma_13.jpg,malignant melanoma,train,23
data/SNU/images/confluentreticulatedpapillomatosis_12.jpg,confluent and reticulated papillomatosis,train,56
data/SNU/images/hemangioma_33.jpg,hemangioma,train,21
data/SNU/images/striaedistensae_17.jpg,striae distensae,train,20
data/SNU/images/herpessimplex_5.jpg,herpes simplex,val,17
data/SNU/images/lupuserythematosus_12.jpg,lupus erythematosus,train,19
data/SNU/images/tineafaciale_0.jpg,tinea faciale,train,18
data/SNU/images/bullousdisease_5.jpg,bullous disease,train,16
data/SNU/images/furuncle_7.jpg,furuncle,test,15
data/SNU/images/riehlmelanosis_6.jpg,riehl melanosis,train,13
data/SNU/images/urticariapigmentosa_3.jpg,urticaria pigmentosa,train,14
data/SNU/images/perioraldermatitis_13.jpg,perioral dermatitis,train,10
data/SNU/images/dermatofibroma_40.jpg,dermatofibroma,train,9
data/SNU/images/wart_4.jpg,wart,train,12
data/SNU/images/squamouscellcarcinoma_12.jpg,squamous cell carcinoma,train,11
data/SNU/images/fifthdisease_20.jpg,fifth disease,test,8
data/SNU/images/cellulitis_3.jpg,cellulitis,train,6
data/SNU/images/pyogenicgranuloma_17.jpg,pyogenic granuloma,train,7
data/SNU/images/alopeciaareata_9.jpg,alopecia areata,train,5
data/SNU/images/keloid_7.jpg,keloid,train,4
data/SNU/images/condyloma_6.jpg,condyloma,train,3
data/SNU/images/otanevus_9.jpg,ota nevus,train,2
data/SNU/images/paronychia_2.jpg,paronychia,train,1
data/SNU/images/syringoma_10.jpg,syringoma,train,57
data/SNU/images/epidermalcyst_10.jpg,epidermal cyst,train,0
data/SNU/images/mucouscyst_9.jpg,mucous cyst,test,58
data/SNU/images/paronychia_0.jpg,paronychia,test,1
data/SNU/images/epidermalcyst_12.jpg,epidermal cyst,train,0
data/SNU/images/condyloma_4.jpg,condyloma,test,3
data/SNU/images/dermatofibroma_8.jpg,dermatofibroma,test,9
data/SNU/images/pyogenicgranuloma_29.jpg,pyogenic granuloma,val,7
data/SNU/images/keloid_5.jpg,keloid,train,4
data/SNU/images/fifthdisease_22.jpg,fifth disease,train,8
data/SNU/images/pyogenicgranuloma_15.jpg,pyogenic granuloma,train,7
data/SNU/images/cellulitis_1.jpg,cellulitis,val,6
data/SNU/images/urticariapigmentosa_1.jpg,urticaria pigmentosa,test,14
data/SNU/images/riehlmelanosis_4.jpg,riehl melanosis,test,13
data/SNU/images/wart_6.jpg,wart,test,12
data/SNU/images/squamouscellcarcinoma_10.jpg,squamous cell carcinoma,val,11
data/SNU/images/dermatofibroma_42.jpg,dermatofibroma,train,9
data/SNU/images/perioraldermatitis_11.jpg,perioral dermatitis,train,10
data/SNU/images/tineafaciale_2.jpg,tinea faciale,train,18
data/SNU/images/lupuserythematosus_10.jpg,lupus erythematosus,train,19
data/SNU/images/squamouscellcarcinoma_38.jpg,squamous cell carcinoma,test,11
data/SNU/images/herpessimplex_7.jpg,herpes simplex,train,17
data/SNU/images/keratoderma_9.jpg,keratoderma,train,42
data/SNU/images/furuncle_5.jpg,furuncle,train,15
data/SNU/images/bullousdisease_7.jpg,bullous disease,train,16
data/SNU/images/confluentreticulatedpapillomatosis_10.jpg,confluent and reticulated papillomatosis,test,56
data/SNU/images/pityriasislichenoidesetvarioliformisacuta_10.jpg,pityriasis lichenoides et varioliformis acuta,train,24
data/SNU/images/malignantmelanoma_11.jpg,malignant melanoma,train,23
data/SNU/images/hemangioma_25.jpg,hemangioma,test,21
data/SNU/images/herpeszoster_14.jpg,herpes zoster,train,22
data/SNU/images/striaedistensae_15.jpg,striae distensae,test,20
data/SNU/images/hemangioma_31.jpg,hemangioma,train,21
data/SNU/images/actinickeratosis_0.jpg,actinic keratosis,train,28
data/SNU/images/juvenilexanthogranuloma_13.jpg,juvenile xanthogranuloma,val,27
data/SNU/images/malignantmelanoma_4.jpg,malignant melanoma,train,23
data/SNU/images/nevusspilus_2.jpg,nevus spilus,train,26
data/SNU/images/hemangioma_19.jpg,hemangioma,train,21
data/SNU/images/malignantmelanoma_39.jpg,malignant melanoma,train,23
data/SNU/images/nummulareczema_4.jpg,nummular eczema,test,29
data/SNU/images/beckernevus_8.jpg,becker nevus,val,59
data/SNU/images/androgenicalopecia_5.jpg,androgenic alopecia,train,33
data/SNU/images/prurigonodularis_3.jpg,prurigo nodularis,train,34
data/SNU/images/subungalhematoma_3.jpg,subungual hematoma,train,32
data/SNU/images/xeroticeczema_15.jpg,xerotic eczema,train,31
data/SNU/images/melanocyticnevus_41.jpg,melanocytic nevus,train,37
data/SNU/images/seborrheickeratosis_47.jpg,seborrheic keratosis,val,39
data/SNU/images/basalcellcarcinoma_32.jpg,basal cell carcinoma,train,36
data/SNU/images/handeczema_2.jpg,hand eczema,val,35
data/SNU/images/basalcellcarcinoma_26.jpg,basal cell carcinoma,train,36
data/SNU/images/melanocyticnevus_55.jpg,melanocytic nevus,train,37
data/SNU/images/erythemaabigne_4.jpg,erythema ab igne,train,43
data/SNU/images/lichenstriatus_7.jpg,lichen striatus,val,44
data/SNU/images/striaedistensae_3.jpg,striae distensae,train,20
data/SNU/images/hypertrophicscar_7.jpg,hypertrophic scar,train,40
data/SNU/images/idiopathicguttatehypomelanosis_0.jpg,idiopathic guttate hypomelanosis,train,41
data/SNU/images/morphea_4.jpg,morphea,train,49
data/SNU/images/cafeaulaitmacule_5.jpg,cafe au lait macule,train,47
data/SNU/images/poikiloderma_0.jpg,poikiloderma,val,48
data/SNU/images/ingrowingnail_10.jpg,ingrowing nail,train,45
data/SNU/images/varicella_1.jpg,varicella,train,46
data/SNU/images/handeczema_14.jpg,hand eczema,train,35
data/SNU/images/milia_7.jpg,milia,train,51
data/SNU/images/tineaversicolor_14.jpg,tinea versicolor,train,60
data/SNU/images/naildystrophy_1.jpg,nail dystrophy,val,52
data/SNU/images/pityriasislichenoidesetvarioliformisacuta_7.jpg,pityriasis lichenoides et varioliformis acuta,train,24
data/SNU/images/eczemaherpeticum_1.jpg,eczema herpeticum,train,50
data/SNU/images/juvenilexanthogranuloma_9.jpg,juvenile xanthogranuloma,train,27
data/SNU/images/psoriasis_8.jpg,psoriasis,test,61
data/SNU/images/angularcheilitis_0.jpg,angular cheilitis,train,55
data/SNU/images/acanthosisnigricans_2.jpg,acanthosis nigricans,train,54
data/SNU/images/lichennitidus_7.jpg,lichen nitidus,train,53
data/SNU/images/acanthosisnigricans_3.jpg,acanthosis nigricans,train,54
data/SNU/images/lichennitidus_6.jpg,lichen nitidus,val,53
data/SNU/images/angularcheilitis_1.jpg,angular cheilitis,train,55
data/SNU/images/psoriasis_9.jpg,psoriasis,train,61
data/SNU/images/juvenilexanthogranuloma_8.jpg,juvenile xanthogranuloma,test,27
data/SNU/images/eczemaherpeticum_0.jpg,eczema herpeticum,train,50
data/SNU/images/pityriasislichenoidesetvarioliformisacuta_6.jpg,pityriasis lichenoides et varioliformis acuta,train,24
data/SNU/images/naildystrophy_0.jpg,nail dystrophy,train,52
data/SNU/images/milia_6.jpg,milia,train,51
data/SNU/images/handeczema_15.jpg,hand eczema,train,35
data/SNU/images/poikiloderma_1.jpg,poikiloderma,train,48
data/SNU/images/cafeaulaitmacule_4.jpg,cafe au lait macule,test,47
data/SNU/images/varicella_0.jpg,varicella,train,46
data/SNU/images/ingrowingnail_11.jpg,ingrowing nail,test,45
data/SNU/images/morphea_5.jpg,morphea,train,49
data/SNU/images/striaedistensae_2.jpg,striae distensae,train,20
data/SNU/images/lichenstriatus_6.jpg,lichen striatus,train,44
data/SNU/images/erythemaabigne_5.jpg,erythema ab igne,val,43
data/SNU/images/idiopathicguttatehypomelanosis_1.jpg,idiopathic guttate hypomelanosis,train,41
data/SNU/images/hypertrophicscar_6.jpg,hypertrophic scar,train,40
data/SNU/images/melanocyticnevus_54.jpg,melanocytic nevus,train,37
data/SNU/images/basalcellcarcinoma_27.jpg,basal cell carcinoma,train,36
data/SNU/images/handeczema_3.jpg,hand eczema,train,35
data/SNU/images/basalcellcarcinoma_33.jpg,basal cell carcinoma,train,36
data/SNU/images/seborrheickeratosis_46.jpg,seborrheic keratosis,train,39
data/SNU/images/melanocyticnevus_40.jpg,melanocytic nevus,test,37
data/SNU/images/subungalhematoma_2.jpg,subungual hematoma,train,32
data/SNU/images/xeroticeczema_14.jpg,xerotic eczema,val,31
data/SNU/images/prurigonodularis_2.jpg,prurigo nodularis,train,34
data/SNU/images/androgenicalopecia_4.jpg,androgenic alopecia,train,33
data/SNU/images/beckernevus_9.jpg,becker nevus,train,59
data/SNU/images/nummulareczema_5.jpg,nummular eczema,test,29
data/SNU/images/malignantmelanoma_38.jpg,malignant melanoma,train,23
data/SNU/images/malignantmelanoma_5.jpg,malignant melanoma,train,23
data/SNU/images/actinickeratosis_1.jpg,actinic keratosis,test,28
data/SNU/images/juvenilexanthogranuloma_12.jpg,juvenile xanthogranuloma,train,27
data/SNU/images/hemangioma_18.jpg,hemangioma,train,21
data/SNU/images/nevusspilus_3.jpg,nevus spilus,test,26
data/SNU/images/hemangioma_30.jpg,hemangioma,train,21
data/SNU/images/striaedistensae_14.jpg,striae distensae,train,20
data/SNU/images/malignantmelanoma_10.jpg,malignant melanoma,test,23
data/SNU/images/pityriasislichenoidesetvarioliformisacuta_11.jpg,pityriasis lichenoides et varioliformis acuta,train,24
data/SNU/images/confluentreticulatedpapillomatosis_11.jpg,confluent and reticulated papillomatosis,train,56
data/SNU/images/hemangioma_24.jpg,hemangioma,train,21
data/SNU/images/herpeszoster_15.jpg,herpes zoster,val,22
data/SNU/images/bullousdisease_6.jpg,bullous disease,test,16
data/SNU/images/furuncle_4.jpg,furuncle,train,15
data/SNU/images/keratoderma_8.jpg,keratoderma,train,42
data/SNU/images/lupuserythematosus_11.jpg,lupus erythematosus,train,19
data/SNU/images/tineafaciale_3.jpg,tinea faciale,test,18
data/SNU/images/herpessimplex_6.jpg,herpes simplex,train,17
data/SNU/images/squamouscellcarcinoma_39.jpg,squamous cell carcinoma,train,11
data/SNU/images/squamouscellcarcinoma_11.jpg,squamous cell carcinoma,train,11
data/SNU/images/wart_7.jpg,wart,train,12
data/SNU/images/perioraldermatitis_10.jpg,perioral dermatitis,test,10
data/SNU/images/dermatofibroma_43.jpg,dermatofibroma,train,9
data/SNU/images/urticariapigmentosa_0.jpg,urticaria pigmentosa,train,14
data/SNU/images/riehlmelanosis_5.jpg,riehl melanosis,train,13
data/SNU/images/pyogenicgranuloma_14.jpg,pyogenic granuloma,train,7
data/SNU/images/cellulitis_0.jpg,cellulitis,train,6
data/SNU/images/fifthdisease_23.jpg,fifth disease,val,8
data/SNU/images/pyogenicgranuloma_28.jpg,pyogenic granuloma,test,7
data/SNU/images/keloid_4.jpg,keloid,train,4
data/SNU/images/dermatofibroma_9.jpg,dermatofibroma,train,9
data/SNU/images/portwinestain_14.jpg,port wine stain,train,62
data/SNU/images/condyloma_5.jpg,condyloma,train,3
data/SNU/images/epidermalcyst_13.jpg,epidermal cyst,train,0
data/SNU/images/mucouscyst_8.jpg,mucous cyst,test,58
data/SNU/images/paronychia_1.jpg,paronychia,train,1
data/SNU/images/condyloma_1.jpg,condyloma,train,3
data/SNU/images/portwinestain_10.jpg,port wine stain,train,62
data/SNU/images/paronychia_5.jpg,paronychia,train,1
data/SNU/images/epidermalcyst_17.jpg,epidermal cyst,train,0
data/SNU/images/neurofibromatosis_11.jpg,neurofibromatosis,train,63
data/SNU/images/tineacruris_8.jpg,tinea cruris,train,64
data/SNU/images/cellulitis_4.jpg,cellulitis,train,6
data/SNU/images/pyogenicgranuloma_10.jpg,pyogenic granuloma,val,7
data/SNU/images/actinickeratosis_48.jpg,actinic keratosis,val,28
data/SNU/images/pyogenicgranuloma_38.jpg,pyogenic granuloma,train,7
data/SNU/images/keloid_0.jpg,keloid,train,4
data/SNU/images/herpessimplex_2.jpg,herpes simplex,train,17
data/SNU/images/tineafaciale_7.jpg,tinea faciale,train,18
data/SNU/images/lupuserythematosus_15.jpg,lupus erythematosus,val,19
data/SNU/images/furuncle_0.jpg,furuncle,train,15
data/SNU/images/bullousdisease_2.jpg,bullous disease,train,16
data/SNU/images/squamouscellcarcinoma_29.jpg,squamous cell carcinoma,test,11
data/SNU/images/riehlmelanosis_1.jpg,riehl melanosis,val,13
data/SNU/images/varicella_11.jpg,varicella,train,46
data/SNU/images/urticariapigmentosa_4.jpg,urticaria pigmentosa,train,14
data/SNU/images/perioraldermatitis_14.jpg,perioral dermatitis,train,10
data/SNU/images/wart_3.jpg,wart,val,12
data/SNU/images/squamouscellcarcinoma_15.jpg,squamous cell carcinoma,test,11
data/SNU/images/nevusspilus_7.jpg,nevus spilus,test,26
data/SNU/images/juvenilexanthogranuloma_16.jpg,juvenile xanthogranuloma,train,27
data/SNU/images/actinickeratosis_5.jpg,actinic keratosis,test,28
data/SNU/images/malignantmelanoma_28.jpg,malignant melanoma,train,23
data/SNU/images/malignantmelanoma_1.jpg,malignant melanoma,test,23
data/SNU/images/keloid_12.jpg,keloid,train,4
data/SNU/images/herpeszoster_11.jpg,herpes zoster,test,22
data/SNU/images/hemangioma_20.jpg,hemangioma,train,21
data/SNU/images/xanthelasma_8.jpg,xanthelasma,test,65
data/SNU/images/pityriasislichenoidesetvarioliformisacuta_15.jpg,pityriasis lichenoides et varioliformis acuta,test,24
data/SNU/images/molluscumcontagiosum_9.jpg,molluscum contagiosum,test,66
data/SNU/images/malignantmelanoma_14.jpg,malignant melanoma,test,23
data/SNU/images/striaedistensae_10.jpg,striae distensae,train,20
data/SNU/images/hemangioma_34.jpg,hemangioma,test,21
data/SNU/images/androgenicalopecia_0.jpg,androgenic alopecia,train,33
data/SNU/images/prurigonodularis_6.jpg,prurigo nodularis,val,34
data/SNU/images/xeroticeczema_10.jpg,xerotic eczema,test,31
data/SNU/images/subungalhematoma_6.jpg,subungual hematoma,val,32
data/SNU/images/erythemaannularecentrifugum_8.jpg,erythema annulare centrifugum,test,67
data/SNU/images/nummulareczema_1.jpg,nummular eczema,train,29
data/SNU/images/idiopathicguttatehypomelanosis_5.jpg,idiopathic guttate hypomelanosis,val,41
data/SNU/images/hypertrophicscar_2.jpg,hypertrophic scar,train,40
data/SNU/images/erythemaabigne_1.jpg,erythema ab igne,train,43
data/SNU/images/striaedistensae_6.jpg,striae distensae,test,20
data/SNU/images/lichenstriatus_2.jpg,lichen striatus,test,44
data/SNU/images/melanocyticnevus_44.jpg,melanocytic nevus,train,37
data/SNU/images/seborrheickeratosis_42.jpg,seborrheic keratosis,train,39
data/SNU/images/onychomycosis_9.jpg,onychomycosis,test,68
data/SNU/images/handeczema_7.jpg,hand eczema,train,35
data/SNU/images/scabies_9.jpg,scabies,val,69
data/SNU/images/basalcellcarcinoma_23.jpg,basal cell carcinoma,train,36
data/SNU/images/melanocyticnevus_50.jpg,melanocytic nevus,train,37
data/SNU/images/handeczema_11.jpg,hand eczema,test,35
data/SNU/images/milia_2.jpg,milia,train,51
data/SNU/images/tineaversicolor_11.jpg,tinea versicolor,train,60
data/SNU/images/neurofibroma_9.jpg,neurofibroma,train,70
data/SNU/images/pityriasislichenoidesetvarioliformisacuta_2.jpg,pityriasis lichenoides et varioliformis acuta,train,24
data/SNU/images/naildystrophy_4.jpg,nail dystrophy,train,52
data/SNU/images/eczemaherpeticum_4.jpg,eczema herpeticum,train,50
data/SNU/images/mucosalmelanoticmacule_8.jpg,mucosal melanotic macule,val,71
data/SNU/images/morphea_1.jpg,morphea,val,49
data/SNU/images/varicella_4.jpg,varicella,test,46
data/SNU/images/cafeaulaitmacule_0.jpg,cafe au lait macule,train,47
data/SNU/images/poikiloderma_5.jpg,poikiloderma,train,48
data/SNU/images/angularcheilitis_5.jpg,angular cheilitis,train,55
data/SNU/images/rosacea_8.jpg,rosacea,train,72
data/SNU/images/lichennitidus_2.jpg,lichen nitidus,train,53
data/SNU/images/acanthosisnigricans_7.jpg,acanthosis nigricans,test,54
data/SNU/images/keratoacanthoma_8.jpg,keratoacanthoma,test,73
data/SNU/images/angiofibroma_12.jpg,angiofibroma,train,74
data/SNU/images/keratoacanthoma_9.jpg,keratoacanthoma,val,73
data/SNU/images/lichennitidus_3.jpg,lichen nitidus,test,53
data/SNU/images/acanthosisnigricans_6.jpg,acanthosis nigricans,train,54
data/SNU/images/rosacea_9.jpg,rosacea,train,72
data/SNU/images/angularcheilitis_4.jpg,angular cheilitis,test,55
data/SNU/images/varicella_5.jpg,varicella,train,46
data/SNU/images/poikiloderma_4.jpg,poikiloderma,test,48
data/SNU/images/cafeaulaitmacule_1.jpg,cafe au lait macule,train,47
data/SNU/images/morphea_0.jpg,morphea,train,49
data/SNU/images/mucosalmelanoticmacule_9.jpg,mucosal melanotic macule,train,71
data/SNU/images/eczemaherpeticum_5.jpg,eczema herpeticum,train,50
data/SNU/images/naildystrophy_5.jpg,nail dystrophy,test,52
data/SNU/images/pityriasislichenoidesetvarioliformisacuta_3.jpg,pityriasis lichenoides et varioliformis acuta,train,24
data/SNU/images/neurofibroma_8.jpg,neurofibroma,train,70
data/SNU/images/tineaversicolor_10.jpg,tinea versicolor,train,60
data/SNU/images/milia_3.jpg,milia,train,51
data/SNU/images/handeczema_10.jpg,hand eczema,train,35
data/SNU/images/onychomycosis_8.jpg,onychomycosis,val,68
data/SNU/images/melanocyticnevus_51.jpg,melanocytic nevus,train,37
data/SNU/images/basalcellcarcinoma_22.jpg,basal cell carcinoma,val,36
data/SNU/images/scabies_8.jpg,scabies,test,69
data/SNU/images/handeczema_6.jpg,hand eczema,train,35
data/SNU/images/seborrheickeratosis_43.jpg,seborrheic keratosis,train,39
data/SNU/images/melanocyticnevus_45.jpg,melanocytic nevus,train,37
data/SNU/images/hypertrophicscar_3.jpg,hypertrophic scar,train,40
data/SNU/images/idiopathicguttatehypomelanosis_4.jpg,idiopathic guttate hypomelanosis,test,41
data/SNU/images/lichenstriatus_3.jpg,lichen striatus,train,44
data/SNU/images/striaedistensae_7.jpg,striae distensae,train,20
data/SNU/images/erythemaabigne_0.jpg,erythema ab igne,test,43
data/SNU/images/nummulareczema_0.jpg,nummular eczema,train,29
data/SNU/images/erythemaannularecentrifugum_9.jpg,erythema annulare centrifugum,train,67
data/SNU/images/xeroticeczema_11.jpg,xerotic eczema,train,31
data/SNU/images/subungalhematoma_7.jpg,subungual hematoma,train,32
data/SNU/images/prurigonodularis_7.jpg,prurigo nodularis,train,34
data/SNU/images/androgenicalopecia_1.jpg,androgenic alopecia,train,33
data/SNU/images/hemangioma_35.jpg,hemangioma,train,21
data/SNU/images/striaedistensae_11.jpg,striae distensae,train,20
data/SNU/images/xanthelasma_9.jpg,xanthelasma,val,65
data/SNU/images/herpeszoster_10.jpg,herpes zoster,train,22
data/SNU/images/hemangioma_21.jpg,hemangioma,train,21
data/SNU/images/malignantmelanoma_15.jpg,malignant melanoma,train,23
data/SNU/images/molluscumcontagiosum_8.jpg,molluscum contagiosum,train,66
data/SNU/images/pityriasislichenoidesetvarioliformisacuta_14.jpg,pityriasis lichenoides et varioliformis acuta,train,24
data/SNU/images/keloid_13.jpg,keloid,test,4
data/SNU/images/nevusspilus_6.jpg,nevus spilus,train,26
data/SNU/images/malignantmelanoma_0.jpg,malignant melanoma,train,23
data/SNU/images/malignantmelanoma_29.jpg,malignant melanoma,train,23
data/SNU/images/juvenilexanthogranuloma_17.jpg,juvenile xanthogranuloma,train,27
data/SNU/images/actinickeratosis_4.jpg,actinic keratosis,val,28
data/SNU/images/perioraldermatitis_15.jpg,perioral dermatitis,test,10
data/SNU/images/squamouscellcarcinoma_14.jpg,squamous cell carcinoma,train,11
data/SNU/images/wart_2.jpg,wart,test,12
data/SNU/images/varicella_10.jpg,varicella,test,46
data/SNU/images/riehlmelanosis_0.jpg,riehl melanosis,train,13
data/SNU/images/urticariapigmentosa_5.jpg,urticaria pigmentosa,train,14
data/SNU/images/bullousdisease_3.jpg,bullous disease,train,16
data/SNU/images/furuncle_1.jpg,furuncle,train,15
data/SNU/images/squamouscellcarcinoma_28.jpg,squamous cell carcinoma,train,11
data/SNU/images/herpessimplex_3.jpg,herpes simplex,train,17
data/SNU/images/lupuserythematosus_14.jpg,lupus erythematosus,train,19
data/SNU/images/tineafaciale_6.jpg,tinea faciale,test,18
data/SNU/images/keloid_1.jpg,keloid,train,4
data/SNU/images/pyogenicgranuloma_39.jpg,pyogenic granuloma,train,7
data/SNU/images/cellulitis_5.jpg,cellulitis,val,6
